UserID,Amount,Merchant,Location,Type,Hour,DayOfWeek,FraudLabel
0.0007076378858157195,0.9292107797239775,-1.490439766318163,-1.4147095807702914,-0.4893434962759411,0.10740169256829944,0.976487211707451,0
0.0007076378858157195,1.0635209062982736,1.5205496605872169,-0.2678027459342222,1.3434036807875085,0.9782262269058623,-1.0685121845385195,1
-1.4145681337457792,-0.5408600222615711,-0.6301570729166258,-1.4147095807702914,-0.4893434962759411,0.39767653734748704,-0.5572623354770269,0
-1.4145681337457792,1.2419136026599715,0.23012562048491123,-0.2678027459342222,1.3434036807875085,0.10740169256829944,1.4877370607689435,1
0.0007076378858157195,0.4013914490830616,-0.2000157262158573,-1.4147095807702914,-1.4057170848076659,-0.6182854193796695,-1.0685121845385195,0
-1.4145681337457792,0.344026643292583,0.23012562048491123,0.3056506714838124,1.3434036807875085,-1.1988351089380447,1.4877370607689435,1
1.4159834095174106,-1.3755804919224506,1.0904083138864482,1.4525575063198817,0.42703009225578376,-1.4891099537172323,0.46523736264595833,1
0.7083455237016132,0.2301388209228246,-0.2000157262158573,0.879104088901847,-0.4893434962759411,0.10740169256829944,0.976487211707451,0
-0.7069302479299817,-1.2405853602186583,0.23012562048491123,0.3056506714838124,1.3434036807875085,-1.1988351089380447,-1.0685121845385195,1
0.7083455237016132,0.4576385795099902,1.5205496605872169,0.879104088901847,0.42703009225578376,-0.18287315221088815,-0.5572623354770269,0
0.0007076378858157195,1.2479117713479204,1.5205496605872169,-1.4147095807702914,-0.4893434962759411,-1.3439725313276385,0.46523736264595833,1
0.0007076378858157195,0.07816794323972165,0.23012562048491123,1.4525575063198817,-1.4057170848076659,0.2525391149578933,-0.046012486415534265,1
0.0007076378858157195,0.7948051023359404,1.5205496605872169,1.4525575063198817,0.42703009225578376,-0.6182854193796695,-1.0685121845385195,1
0.7083455237016132,-0.8839204153520202,-1.0602984196173943,1.4525575063198817,-1.4057170848076659,1.7039133388538312,1.4877370607689435,1
1.4159834095174106,-1.2402583341941638,-1.490439766318163,0.3056506714838124,-0.4893434962759411,-0.037735729821294355,0.976487211707451,1
-0.7069302479299817,-0.03960449073375316,1.5205496605872169,0.3056506714838124,-0.4893434962759411,0.10740169256829944,0.46523736264595833,1
0.7083455237016132,-1.0422440763628014,-0.6301570729166258,-1.4147095807702914,-0.4893434962759411,1.123363649295456,-0.046012486415534265,0
-0.7069302479299817,-1.016740083810565,-1.490439766318163,-0.2678027459342222,-0.4893434962759411,-0.18287315221088815,-1.5797620336000122,0
-0.7069302479299817,1.465052341360824,1.0904083138864482,-0.8412561633522568,-1.4057170848076659,0.8330888045162684,-0.5572623354770269,1
0.0007076378858157195,1.6538789174258357,0.6602669671856798,-0.2678027459342222,1.3434036807875085,-1.3439725313276385,-0.046012486415534265,1
-0.7069302479299817,0.9442162948396673,-1.0602984196173943,0.879104088901847,-0.4893434962759411,-0.32801057460048194,0.976487211707451,0
1.4159834095174106,-0.13434514123728075,-0.6301570729166258,-1.4147095807702914,0.42703009225578376,-0.037735729821294355,-0.046012486415534265,0
0.0007076378858157195,-0.22525635736756186,0.6602669671856798,-1.4147095807702914,-0.4893434962759411,0.10740169256829944,-1.5797620336000122,0
0.0007076378858157195,-0.3551576886486738,-1.0602984196173943,-0.2678027459342222,-0.4893434962759411,-0.32801057460048194,-1.0685121845385195,0
-0.7069302479299817,-0.22190871442134855,1.0904083138864482,1.4525575063198817,-0.4893434962759411,1.7039133388538312,1.4877370607689435,1
-0.7069302479299817,1.545131325099519,-1.490439766318163,-0.8412561633522568,0.42703009225578376,0.9782262269058623,-0.046012486415534265,1
-1.4145681337457792,0.9977308065722097,-0.2000157262158573,1.4525575063198817,0.42703009225578376,-1.1988351089380447,0.46523736264595833,1
0.7083455237016132,-0.7521894878556812,-1.0602984196173943,-0.2678027459342222,0.42703009225578376,0.5428139597370808,-0.046012486415534265,0
